Data,Label
دولت نہ ہم کو دے مولا                                                                                                                                     شہرت نہ ہم کو دے مولا بس اتنا کرنا اے مولا شمع وطن کی لو پر جب قربان پروانہ ہوجائے ہونٹوں پر بس کلمہ ہو ہاتھ میں ہلالی پرچم ہو بس اک صدا سنائی دے سدا ان برفیلی مست ہوائوں میں بس اک دُعا ہی ہو سدا ان جلتے تپتے ریگستانوں میں جیتے جی اسکی شان رہے وقت شہادت بس آن رہے ہم رہیں نہ رہیں مگر اسکی سج دھج آباد رہ,Patriotic
,patriotic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
میری بیوی کا جن سے رشتہ ہے                                                                                                                                 صرف ان سے ہی رشتہ داری ہے اور جتنے عزیز ہیں میرے ان سے دن رات چاند ماری ہے,Comic
,
,
,
,
ہوتے ہیں کام اپنے سارے ہی کچھ عجب سے یہ سلسلہ ہے جاری بالغ ہوئے ہیں جب سے دو بار ان کو چھیڑا ہم نے بس اک سبب سے اک بار اک سبب سے اک بار سبب سے,Comic
,
,
,
,
اک یار سے میں نے کہا دو لفظ ہی لکھ دو چلتی ہے سفارش یہاں اور تم ہو صحافی کہنے لگے کافی کی پیالی کو اٹھا کر بس نام بتا دینا مرا نام ہے کافی,Comic
,
,
,
,
کبھی کی ہو چکی ہوتی ہماری اور اک شادی ہمارے درمیاں حائل جو اک پاجی نہیں ہوتا وہ لڑکی اب بھی راضی ہے مگر شادی کرے کیسے کہ اس لڑکی کا جو پوتا ہے وہ راضی نہیں ہوتا,Comic
,
,
,
,
ٹریفک کے اک افسر سے یہ بولیں ایک محترمہ ہمیں مجبور کیوں کرتے ہو تم رکنے رکانے پر ہماری عمر اب ایسی ہے ہم سیٹی نہیں سنتے رکا کرتے تھے خوش ہو کر کبھی سیٹی بجانے پر,Comic
,
,
,
,
کیا کرتے ہیں دل داری دل آزاری نہیں کرتے ہنسانے کے لیے ہم بات بازاری نہیں کرتے مزاح و طنز میں ملحوظ رکھتے ہیں متانت کو کبھی مجروح ہم کرتے نہیں لفظوں کی حرمت کو جو کم شاداب چہرے ہیں انہیں شاداب کرتے ہیں جو کم سن ہیں بہت جھک کر انہیں آداب کرتے ہیں اجالے کو اجالا رات کو ہم رات کہتے ہیں سلیقے سے بہ انداز دگر ہر بات کہتے ہیں بڑھا کر بات دگنی یا کبھی تگنی نہیں کہتے کسی کم قد حسینہ کو کبھی ٹھگنی نہیں کہتے کسی نازک بدن کو ہم کبھی موٹی نہیں کہتے کسی موٹی سے موٹی کو ڈبل روٹی نہیں کہتے جو مس گائیڈ کرے اس کو تو مس گائیڈ نہیں کرتے بھلائی کو کسی بھی طور سب سائیڈ نہیں کرتے بناتے ہیں ہر اک ماحول کو ہم پر فضا یارو قبائے گل کو چھوتے ہیں بہ انداز صبا یارو کسی مس سے جو نادانی میں کچھ مسٹیک ہو جائے                                                                                             حیا گرتی ہوئی دیوار تھی کل شب جہاں میں تھا,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
نظر اٹھنا بہت دشوار تھی کل شب جہاں میں تھا جنہیں ساڑی میں آنا تھا وہ پتلونوں میں آئیں تھیں تمیز مرد و زن دشوار تھی کل شب جہاں میں تھا نظر کے کوفتے رخ کے پراٹھے وصل کے شربت مکمل دعوت دیدار تھی کل شب جہاں میں تھا زلیخائیں بضد تھیں ایک یوسف کے لیے یارو بڑی ہی گرمئ بازار تھی کل شب جہاں میں تھا پلس سیون کا چشمہ فٹ کئے تھے دیدہ ور سارے نظر اپنی بھی نمبردار تھی کل شب جہاں میں تھا تھرکنے ناچنے ٹھمکے لگانے کے تھے سب ماہر ثقافت بر سر پیکار تھی کل شب جہاں میں تھا کسی فرہاد کو حاجت نہ تھی تیشہ اٹھانے کی ہر اک شیریں بیاں تلوار تھی کل شب جہاں میں تھا                                                                                                 لباس نو میں رکھی ہے رعایت ایسی ٹیلر نے,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
کہ اس میں ہیرا پھیری جنس کی معلوم ہوتی ہے پتہ مشکل سے چلتا ہے مذکر اور مؤنث کا کبھی معلوم ہوتا ہے کبھی معلوم ہوتی ہے,Comic
,
,
,
کوئی لے زور کی چٹکی تو ہے انکار پوشیدہ کوئی چپکے سے چٹکی لے تو ہے اقرار چٹکی میں  اک اپنے واسطے ہے دوسرا جس سے وہ ہاریں گے وہ لے کر گھومتے ہیں آج کل دو ہار چٹکی میں حنا آلود چٹکی دیکھ کر محسوس ہوتا ہے کسی نے جیسے بھر دی ہو کوئی گلنار چٹکی میں وہ چٹکی لے کے دیتا ہے محبت صرف چٹکی بھر مزا جب تھا کہ مٹھی بھر کے دیتا پیار چٹکی میں وہ چٹکی بھر کے کہتے ہیں سناؤ چٹکلا کوئی میں چٹکی لے کے کہتا ہوں سنو اشعار چٹکی میں یہ چٹکی کی کرامت ہے کہ بس چٹکی بجاتے ہیں ہمک کر آنے لگتا ہے خیال یار چٹکی میں,Comic
,
,
,
,
,
,
,
,
,
,
,
,
بہ مجبوری ہر اک رنج و محن لکھنا پڑا مجھ کو بنا کر خود کو موضوع سخن لکھنا پڑا مجھ کو زبانیں جن کی قینچی کی طرح چلتی تھیں شوہر پر انہیں شیریں زباں شیریں دہن لکھنا پڑا مجھ کو ہر اک محفل میں جلووں کی جو رشوت پیش کرتی تھیں وہ جیسی بھی تھیں جان انجمن لکھنا پڑا مجھ کو مری مجبوریوں نے نازکی کا خون کر ڈالا ہر اک گوبھی بدن کو گل بدن لکھنا پڑا مجھ کو جب اک الھڑ بنی دلہن کسی بوسیدہ شوہر کی تو اس کے سرخ جوڑے کو کفن لکھنا پڑا مجھ کو وہ جن کی عمر کی گھڑیاں نہایت سست چلتی ہیں سند سے ان کی پیدائش کا سن لکھنا پڑا مجھ کو بسا اوقات حرمت بھی قلم کی داؤ پر رکھ دی لٹیروں کو محبان وطن لکھنا پڑا مجھ کو حقیقت یہ ہے وہ بچے نہ مجرم تھے نہ قاتل تھے تو سب کا قصۂ دار و رسن لکھنا پڑا مجھ کو وہ بے ہنگم سی جن کو دیکھ کر میں توبہ کرتا تھا بہ مجبوری انہیں توبہ شکن لکھنا پڑا مجھ کو بہت مشکل تھا جن کو ڈھونڈنا میک اپ کے ملبے سے سو اندازے سے ان کا بانکپن لکھنا پڑا مجھ کو,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
اک چھوڑو ہو اک اور جو مس مات کرو ہو ہر سال یہ کیا قبلۂ حاجات کرو ہو سمجھو ہو کہاں اوروں کو تم اپنے برابر بس منہ سے مساوات مساوات کرو ہو کیا حسن کی دولت بھی کبھی بانٹو ہو صاحب سننے میں تو آیا ہے کہ خیرات کرو ہو مل جاؤں تو کرتے ہو نہ ملنے کی شکایت گھر آؤں تو خاطر نہ مدارات کرو ہو ہم ذات شریف آئے ہیں اس در پہ یہ سن کر تم ہنس کے شریفوں سے ملاقات کرو ہو اٹھے کہاں بیٹھے کہاں کب آئے گئے کب بیگم کی طرح تم بھی حسابات کرو ہو,Comic
,
,
,
,
,
,
,
,
,
,
,
,
کیا کیا ہے عرض کرنا یہ عرض پھر کروں گا پھر عرض کیا کروں گا یہ عرض پھر کروں گا جب تک رہے گا رسہ رسہ کشی رہے گی کب تک رہے گا رسہ یہ عرض پھر کروں گا ملا نے کیا کیا تھا ملا نے کیا کیا ہے ملا کرے گا کیا کیا یہ عرض پھر کروں گا رشوت جو روکنا ہے جائز اسے کرا لو یہ جائزہ ہے کس کا یہ عرض پھر کروں گا تعویذ تو دیا تھا لڑکے کا پیر جی نے تعویذ نے دیا کیا یہ عرض پھر کروں گا چھوڑا ہے جب سے پردہ مردا گئی ہے عورت رد و بدل ہے کیا کیا یہ عرض پھر کروں گا لڑکی کلاسکی تھی لڑکا کلاسیکل کا تھا اب کس کلاس کا تھا یہ عرض پھر کروں گا لڑکی نے بھی قبولا لڑکے نے بھی قبولا دونوں نے کیا قبولا یہ عرض پھر کروں گا عرق النسا کا نسخہ مہر النسا نے لکھا نسخے میں کیا لکھا تھا یہ عرض پھر کروں گا اہل نظر کو شک ہے سرمہ نہیں لگاتا یہ ہاشمیؔ ہے کیسا یہ عرض پھر کروں گا,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ٹوٹا تھا گھر میں کیا کیا یہ عرض پھر کروں گا پھر گھر میں کیا ہوا تھا یہ عرض پھر کروں گا اتنا بڑا لفافہ اور کام تھا ذرا سا کیا کام تھا ذرا سا یہ عرض پھر کروں گا ملا نہ کیا کیا تھا ملا نہ کیا کیا ہے ملا کرے گا کیا کیا یہ عرض پھر کروں گا دیکھا جو شیخ جی نے بولے کہ مختصر ہے وہ کیا ہے مختصر سا یہ عرض پھر کروں گا شانوں پہ جو پڑا تھا کہنے کو تھا دوپٹہ کیا کچھ ڈھکا چھپا تھا یہ عرض پھر کروں گا لڑکی کلاسکی کی تھی لڑکا کلاسیکل تھا کیسا تھا وہ دو شاخہ یہ عرض پھر کروں گا عرق النساء کا نسخہ مہر النسا نے لکھا نسخے میں کیا لکھا تھا یہ عرض پھر کروں گا بے وزن سب تھے شاعر رقعے مگر تھے وزنی رقعوں کا وزن کیا تھا یہ عرض پھر کروں گا لڑکی نے بھی قبولا لڑکے نے بھی قبولا دونوں نے کیا قبولا یہ عرض پھر کروں گا کچھ عرض کر دیا ہے کچھ عرض پھر کروں گا کیا عرض پھر کروں گا یہ عرض پھر کروں گا,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ٹوٹا تھا گھر میں کیا کیا یہ عرض پھر کروں گا پھر گھر میں کیا ہوا تھا یہ عرض پھر کروں گا اتنا بڑا لفافہ اور کام تھا ذرا سا کیا کام تھا ذرا سا یہ عرض پھر کروں گا ملا نہ کیا کیا تھا ملا نہ کیا کیا ہے ملا کرے گا کیا کیا یہ عرض پھر کروں گا دیکھا جو شیخ جی نے بولے کہ مختصر ہے وہ کیا ہے مختصر سا یہ عرض پھر کروں گا شانوں پہ جو پڑا تھا کہنے کو تھا دوپٹہ کیا کچھ ڈھکا چھپا تھا یہ عرض پھر کروں گا لڑکی کلاسکی کی تھی لڑکا کلاسیکل تھا کیسا تھا وہ دو شاخہ یہ عرض پھر کروں گا عرق النساء کا نسخہ مہر النسا نے لکھا نسخے میں کیا لکھا تھا یہ عرض پھر کروں گا بے وزن سب تھے شاعر رقعے مگر تھے وزنی رقعوں کا وزن کیا تھا یہ عرض پھر کروں گا لڑکی نے بھی قبولا لڑکے نے بھی قبولا دونوں نے کیا قبولا یہ عرض پھر کروں گا کچھ عرض کر دیا ہے کچھ عرض پھر کروں گا کیا عرض پھر کروں گا یہ عرض پھر کروں گا,Comic
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
بستی میں اک کنارے دو پیڑ تھے بے چارے کہتے تھے اپنا دکھڑا کس کو سنائیں پیارے انساں نے ہم سے بدلے کس بات کے اتارے ہم تو انہیں دکھائیں دل کش حسیں نظارے خود پاس کچھ نہ رکھیں پھل ان کو دے دیں سارے ان کے مویشیوں کو دیں ہم ہی سبز چارے بارش ہو ہم جو چھوڑیں کچھ بھاپ کے غبارے ہو دھوپ چلچلاتی تب ہم بنیں سہارے گرمی میں ہم چلائیں ٹھنڈی ہوا کے دھارے گندی ہوا کو چھانیں شاخوں کو ہم پسارے لیکن صلہ یہ پایا ان خدمتوں کا پیارے مارے کوئی کلہاڑی کوئی چلائے آرے بچوں کا غول آیا جب بھی تلے ہمارے شاخیں کسی نے توڑیں پتھر کسی نے مارے چاقو سے نام کھودا چھلکے بھی چھیل اتارے ہم تو یہاں پہ اگ کر مارے گئے ہیں مارے جنگل میں ہم جو اگتے ہوتے مزے ہمارے دن شہری زندگی کے کس دکھ سے ہیں گزارے,Comic
,
,
,
,
,
,
,
,
